Year,Album,Artist,Song,F*ck,Sh*t,B*tch,P*ssy,Ho€,N-Word,D*ck,C*ck,Homophobic,G-Damn,Skeet,Tits,C*nt,Ass,Total
1996,The Score,Fugees,How Many Mics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,The Score,Fugees,Killing me softly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,The Score,Fugees,"No Woman, No Cry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,The Score,Fugees,Manifest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Reasonable Doubt,Jay-Z,Brooklyn's finest,9,9,1,0,0,16,0,0,0,0,0,0,0,2,37
1996,Reasonable Doubt,Jay-Z,Ain't no Nigga,7,8,5,1,0,4,0,0,0,0,0,0,0,0,25
1996,Reasonable Doubt,Jay-Z,Can I live II,2,5,1,,1,13,0,0,1,0,0,0,0,1,24
1996,Reasonable Doubt,Jay-Z,Bring it on,9,3,4,1,0,5,1,0,0,0,0,0,0,0,23
1996,Reasonable Doubt,Jay-Z,22 Two's,7,0,3,0,2,6,1,0,1,0,0,0,0,0,20
1996,Reasonable Doubt,Jay-Z,Feelin it,0,7,1,0,0,6,1,0,0,0,0,0,0,1,16
1996,Reasonable Doubt,Jay-Z,Dead President II,10,1,0,0,0,5,0,0,0,0,0,0,0,0,16
1996,Reasonable Doubt,Jay-Z,Cashmere Thoughts,2,2,2,0,3,5,0,0,0,0,0,0,0,0,14
1996,Reasonable Doubt,Jay-Z,Cant Knock the Hustle ,3,0,0,0,1,9,0,0,0,0,0,0,0,0,13
1996,Reasonable Doubt,Jay-Z,Regrets,1,3,0,0,1,6,0,0,0,0,0,0,0,0,11
1996,Reasonable Doubt,Jay-Z,Coming Of Age,0,2,1,0,0,7,0,0,0,0,0,0,0,0,10
1996,Reasonable Doubt,Jay-Z,Politics as Usual,1,2,0,0,0,3,0,0,0,0,0,0,0,0,6
1996,Reasonable Doubt,Jay-Z,Friend or Foe,2,1,0,0,0,2,0,0,0,0,0,0,0,1,6
1996,Reasonable Doubt,Jay-Z,D'Evils,2,3,1,0,0,0,0,0,0,0,0,0,0,0,6
1996,Reasonable Doubt,Jay-Z,can I live,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
1996,ATLiens,Outkast,Two Dope Boyz,2,1,1,0,2,11,0,0,0,0,0,0,0,1,18
1996,ATLiens,Outkast,Jazzy Belle,3,0,2,0,3,6,0,0,0,0,0,0,0,1,15
1996,ATLiens,Outkast,Elevators (Me and You),1,3,1,0,1,6,1,0,0,0,0,0,0,2,15
1996,ATLiens,Outkast,Elevators (DNP 86mix),1,3,1,0,1,6,1,0,0,0,0,0,0,2,15
1996,ATLiens,Outkast,Mainstream,2,0,2,0,1,8,1,0,0,0,0,0,0,0,14
1996,ATLiens,Outkast,Decatur Psalm,2,4,2,0,0,4,0,0,0,0,0,0,0,2,14
1996,ATLiens,Outkast,13th floor/growing old,1,2,1,0,0,6,0,0,0,0,0,1,0,1,12
1996,ATLiens,Outkast,Extraterrestrial,1,4,1,0,0,5,0,0,0,0,1,0,0,0,12
1996,ATLiens,Outkast,Millenium,0,2,2,0,3,2,1,0,0,0,0,0,0,0,10
1996,ATLiens,Outkast,ATLiens,3,5,0,0,0,2,0,0,0,0,0,0,0,0,10
1996,ATLiens,Outkast,Ova Da Wudz,1,1,0,1,1,5,0,0,0,0,0,0,0,0,9
1996,ATLiens,Outkast,Wailin',4,2,0,0,1,1,0,0,0,0,0,0,0,1,9
1996,ATLiens,Outkast,Babylon,1,1,1,0,0,4,0,0,0,0,0,0,0,1,8
1996,ATLiens,Outkast,Wheelz of Steel,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5
1996,All Eyez on Me,Tupac,No More Pain,16,9,9,0,3,31,1,0,0,0,0,0,1,4,74
1996,All Eyez on Me,Tupac,When We Ride,15,4,9,0,2,30,0,0,0,0,0,0,0,2,62
1996,All Eyez on Me,Tupac,All Eyez On Me,11,9,5,0,2,29,0,0,0,0,0,0,0,0,56
1996,All Eyez on Me,Tupac,Check Out Time,11,7,5,0,0,23,0,0,0,0,0,0,0,0,46
1996,All Eyez on Me,Tupac,Ain't Hard 2 Find,18,7,3,0,0,15,0,0,0,0,0,0,0,2,45
1996,All Eyez on Me,Tupac,Cant C Me,7,2,4,0,0,28,2,0,0,0,0,0,0,1,44
1996,All Eyez on Me,Tupac,Heartz Of Men,10,3,4,2,0,24,0,0,0,0,0,0,0,1,44
1996,All Eyez on Me,Tupac,Ambitionz Az A Ridah,14,2,9,0,3,14,0,0,0,0,0,0,0,2,44
1996,All Eyez on Me,Tupac,Skandalouz,6,5,11,0,4,11,0,0,0,0,0,0,0,4,41
1996,All Eyez on Me,Tupac,Tradin War Stories,5,5,1,0,0,24,0,0,0,0,0,1,0,3,39
1996,All Eyez on Me,Tupac,Picture Me Rollin,6,1,4,0,5,20,0,0,0,0,0,0,0,3,39
1996,All Eyez on Me,Tupac,Wonder Why They Call U,3,0,32,0,0,4,0,0,0,0,0,0,0,0,39
1996,All Eyez on Me,Tupac,All Bout U,4,2,8,0,12,7,1,0,0,1,0,0,0,2,37
1996,All Eyez on Me,Tupac,How do you want it?,5,3,2,0,1,23,0,0,0,0,0,0,0,0,34
1996,All Eyez on Me,Tupac,Holla At Me,4,0,1,0,0,25,0,0,0,0,0,0,0,1,31
1996,All Eyez on Me,Tupac,Life Goes On,0,1,2,0,1,24,0,0,0,1,0,0,0,2,31
1996,All Eyez on Me,Tupac,2 of Amerikaz Most Wanted,15,4,1,0,0,10,0,0,0,0,0,0,0,1,31
1996,All Eyez on Me,Tupac,Ratha Be Ya Nigga,5,1,1,0,0,17,0,1,0,0,0,0,0,1,26
1996,All Eyez on Me,Tupac,What'z Ya Phone #?,9,6,1,3,1,1,2,0,0,1,0,0,0,1,25
1996,All Eyez on Me,Tupac,Thug Passion,6,5,2,1,0,8,1,0,0,0,0,0,0,1,24
1996,All Eyez on Me,Tupac,Got My Mind Made Up,10,2,2,0,0,3,1,0,0,0,0,0,0,5,23
1996,All Eyez on Me,Tupac,I Ain't mad At Cha,4,6,2,0,0,8,0,0,0,0,0,0,0,0,20
1996,All Eyez on Me,Tupac,Shorty Wanna Be a Thug,3,0,0,0,1,13,0,0,0,0,0,0,0,1,18
1996,All Eyez on Me,Tupac,Run Tha Streetz,4,1,3,0,0,10,0,0,0,0,0,0,0,0,18
1996,All Eyez on Me,Tupac,Only God Can judge Me,6,2,2,0,0,2,0,0,0,0,0,0,0,0,12
1996,All Eyez on Me,Tupac,Califorina Love,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,All Eyez on Me,Tupac,Heaven Ain't Hard to Find,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1997,When Disaster Strikes,Busta Rhymes,There's not a Problem My Squad Can't fix,8,13,0,0,0,21,1,0,0,0,0,0,0,3,46
1997,When Disaster Strikes,Busta Rhymes,Get off my Block,9,3,1,0,0,27,0,0,0,0,0,0,0,3,43
1997,When Disaster Strikes,Busta Rhymes,It's All good,4,3,3,10,0,3,9,0,0,0,0,0,0,5,37
1997,When Disaster Strikes,Busta Rhymes,We Could take it Outside,2,6,0,0,0,24,1,0,1,0,0,0,0,2,36
1997,When Disaster Strikes,Busta Rhymes,Things We Be Doin' For Money Pt 1,7,5,1,0,0,16,1,1,0,0,0,0,0,1,32
1997,When Disaster Strikes,Busta Rhymes,Intro,12,8,3,0,0,8,1,0,0,0,0,0,0,0,32
1997,When Disaster Strikes,Busta Rhymes,Things We Be Doin' For Money Pt 2,5,6,0,0,0,16,0,0,0,1,0,0,0,0,28
1997,When Disaster Strikes,Busta Rhymes,Rhymes Galore,5,7,0,0,0,15,1,0,0,0,0,0,0,0,28
1997,When Disaster Strikes,Busta Rhymes,So Hardcore,9,4,2,0,0,7,0,0,0,0,0,0,0,2,24
1997,When Disaster Strikes,Busta Rhymes,Put Your Hands Where My Eyes Could See,1,5,2,0,0,13,0,0,0,0,0,0,0,1,22
1997,When Disaster Strikes,Busta Rhymes,Survival Hungry,4,5,2,0,0,10,0,0,0,0,0,0,0,1,22
1997,When Disaster Strikes,Busta Rhymes,When Disaster Strikes,5,2,0,0,0,11,0,0,0,0,0,0,0,2,20
1997,When Disaster Strikes,Busta Rhymes,The Body Rock,2,5,0,1,0,9,0,0,0,0,0,0,0,1,18
1997,When Disaster Strikes,Busta Rhymes,Fuck that (get off my block interlude),11,3,0,0,0,4,0,0,0,0,0,0,0,0,18
1997,When Disaster Strikes,Busta Rhymes,The Whole World Lookin' At Me,6,3,1,0,0,2,0,0,0,0,0,0,0,1,13
1997,When Disaster Strikes,Busta Rhymes,Get high Tonight,1,1,0,0,0,8,0,0,0,0,0,0,0,0,10
1997,When Disaster Strikes,Busta Rhymes,Turn it up,0,4,0,0,1,3,0,0,0,0,0,0,0,2,10
1997,When Disaster Strikes,Busta Rhymes,Dangerous,0,5,0,0,0,3,0,0,0,0,0,0,0,0,8
1997,When Disaster Strikes,Busta Rhymes,Outro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,When Disaster Strikes,Busta Rhymes,One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,One Day It'll Make Sense,Common,"1, 2 Many",2,1,2,2,1,32,1,0,0,0,0,0,0,1,42
1997,One Day It'll Make Sense,Common,Making a Name for Ourselves,4,4,1,0,0,15,0,0,1,0,0,0,0,5,30
1997,One Day It'll Make Sense,Common,Real Nigga Quotes,1,12,2,0,0,7,0,0,0,0,0,0,0,0,22
1997,One Day It'll Make Sense,Common,Stolen Moments Pt. 3,1,7,0,0,0,7,0,0,0,0,0,0,0,0,15
1997,One Day It'll Make Sense,Common,Hungry,2,2,1,0,1,8,0,0,0,0,0,0,0,0,14
1997,One Day It'll Make Sense,Common,Food for Funk,1,3,0,0,0,7,0,0,0,0,0,0,0,2,13
1997,One Day It'll Make Sense,Common,Getting' Down at the Amphitheater ,0,5,2,1,0,3,0,0,0,0,0,0,0,1,12
1997,One Day It'll Make Sense,Common,Reminding Me (of Self),1,1,1,0,1,2,0,0,0,0,0,0,0,0,6
1997,One Day It'll Make Sense,Common,Stolen Moments Pt. 2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5
1997,One Day It'll Make Sense,Common,All Night Long,0,2,0,0,0,2,1,0,0,0,0,0,0,0,5
1997,One Day It'll Make Sense,Common,My City,2,1,1,0,0,1,0,0,0,0,0,0,0,0,5
1997,One Day It'll Make Sense,Common,Stolen Moments Pt. 1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5
1997,One Day It'll Make Sense,Common,Invocation,2,1,0,0,0,1,0,0,0,0,0,0,0,0,4
1997,One Day It'll Make Sense,Common,Retrospect for Life,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,One Day It'll Make Sense,Common,G.O.D (Gaining One's Definition),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,One Day It'll Make Sense,Common,Introspective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,One Day It'll Make Sense,Common,Pop's Rap Part 2/ Fatherhood ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Life After Death,Notorious B.I.G.,I Got a Story to tell,15,9,13,2,1,22,2,0,0,0,0,0,0,5,69
1997,Life After Death,Notorious B.I.G.,The World Is Filled,6,7,9,1,9,14,0,0,0,0,0,0,0,4,50
1997,Life After Death,Notorious B.I.G.,Notoriuos Thugs,10,10,3,0,1,22,0,0,0,0,0,0,0,2,48
1997,Life After Death,Notorious B.I.G.,Another,11,9,13,2,0,8,4,0,0,0,0,0,0,0,47
1997,Life After Death,Notorious B.I.G.,Long Kiss Goodnight,14,4,4,0,0,6,1,0,0,0,0,0,0,17,46
1997,Life After Death,Notorious B.I.G.,My Downfall,25,6,3,0,2,7,1,0,0,0,0,0,0,1,45
1997,Life After Death,Notorious B.I.G.,Nasty Boy*** listen to the hook on this,11,12,13,0,4,1,0,1,0,0,0,0,0,0,42
1997,Life After Death,Notorious B.I.G.,Niggas Bleed,10,0,2,1,0,21,0,0,0,0,0,0,0,0,34
1997,Life After Death,Notorious B.I.G.,Miss U,8,8,1,0,0,13,0,0,0,0,0,0,0,,30
1997,Life After Death,Notorious B.I.G.,Kick In the Door,6,13,2,0,1,2,1,0,0,0,0,0,0,1,26
1997,Life After Death,Notorious B.I.G.,Somebody Gotta Die,5,4,0,0,0,12,0,0,0,0,0,0,0,4,25
1997,Life After Death,Notorious B.I.G.,Ten Crack Commandments,3,4,1,0,0,6,2,0,0,1,0,0,0,3,20
1997,Life After Death,Notorious B.I.G.,What's Beef?,7,7,0,0,0,2,0,0,0,0,0,0,0,2,18
1997,Life After Death,Notorious B.I.G.,Hypnotize,0,4,0,0,0,8,2,0,0,0,0,1,0,2,17
1997,Life After Death,Notorious B.I.G.,Last Day,2,5,0,0,0,8,0,0,1,0,0,0,0,0,16
1997,Life After Death,Notorious B.I.G.,You're nobody (till somebody kills you),1,4,5,0,0,2,2,0,0,0,0,0,0,1,15
1997,Life After Death,Notorious B.I.G.,Fuck You Tonight,7,1,1,0,1,0,0,0,0,0,0,0,0,3,13
1997,Life After Death,Notorious B.I.G.,Going Back to Cali,2,0,3,0,2,3,1,0,0,0,0,0,0,0,11
1997,Life After Death,Notorious B.I.G.,Sky's the Limit,1,0,1,0,0,7,1,0,0,0,0,0,0,0,10
1997,Life After Death,Notorious B.I.G.,I Love the Dough,0,2,1,0,0,4,0,0,0,0,0,0,0,2,9
1997,Life After Death,Notorious B.I.G.,Mo' Money Mo' Problems ,0,0,0,0,0,7,0,0,0,0,0,0,0,1,8
1997,Life After Death,Notorious B.I.G.,Life After Death Intro,1,2,1,0,0,4,0,0,0,0,0,0,0,0,8
1997,Life After Death,Notorious B.I.G.,B.I.G. Interlude,0,0,3,1,0,1,0,0,0,0,0,0,0,0,5
1997,Life After Death,Notorious B.I.G.,Playa Hater,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
1997,Jewelz,O.C.,Win the G,5,6,2,1,0,23,0,0,0,0,0,0,0,5,42
1997,Jewelz,O.C.,M.U.G. (Money Under Ground),3,4,1,0,0,15,0,0,0,0,0,0,0,1,24
1997,Jewelz,O.C.,War Games,5,2,2,0,0,6,0,0,0,0,0,0,0,0,15
1997,Jewelz,O.C.,Dangerous,2,0,4,0,1,5,1,0,0,0,0,0,0,2,15
1997,Jewelz,O.C.,You and Yours,0,3,0,0,0,6,0,1,0,0,0,0,0,0,10
1997,Jewelz,O.C.,My World,1,4,0,1,0,3,0,0,0,0,0,0,0,0,9
1997,Jewelz,O.C.,Hypocrite ,2,5,0,0,0,1,0,0,0,0,0,0,0,1,9
1997,Jewelz,O.C.,It's Only Right,0,5,0,0,0,2,0,0,0,0,0,0,0,0,7
1997,Jewelz,O.C.,Jewelz ,0,2,0,0,0,2,0,0,0,0,0,0,0,1,5
1997,Jewelz,O.C.,Stonejay,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
1997,Jewelz,O.C.,The Chosen One,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,Jewelz,O.C.,Far From Yours,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,Jewelz,O.C.,Can't go wrong,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,Jewelz,O.C.,The Crow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,Wu-Tang Forever,Wu-Tang Clan,Dog Shit,6,8,12,1,1,11,1,0,0,0,0,0,0,6,46
1997,Wu-Tang Forever,Wu-Tang Clan,Little Ghetto Boys,12,13,3,0,0,14,1,0,0,0,0,0,0,0,43
1997,Wu-Tang Forever,Wu-Tang Clan,Duck Seazon,8,0,5,1,0,17,4,0,2,0,0,0,0,4,41
1997,Wu-Tang Forever,Wu-Tang Clan,Maria,4,2,12,3,0,4,5,0,0,0,0,1,0,7,38
1997,Wu-Tang Forever,Wu-Tang Clan,Reunited,22,1,5,0,0,4,1,0,0,0,0,0,0,2,35
1997,Wu-Tang Forever,Wu-Tang Clan,Intro,5,13,0,0,0,12,0,0,0,0,0,0,0,1,31
1997,Wu-Tang Forever,Wu-Tang Clan,Bells of War,7,7,0,0,0,9,0,0,0,0,0,0,0,2,25
1997,Wu-Tang Forever,Wu-Tang Clan,The Projects,1,5,1,5,0,7,5,0,0,0,0,1,0,0,25
1997,Wu-Tang Forever,Wu-Tang Clan,Projects International ,1,5,1,5,0,7,5,0,0,0,0,1,0,0,25
1997,Wu-Tang Forever,Wu-Tang Clan,It's Yourz,2,3,1,0,1,9,0,0,1,0,0,0,0,2,19
1997,Wu-Tang Forever,Wu-Tang Clan,The Closing,4,6,0,0,0,6,0,0,0,0,0,0,0,1,17
1997,Wu-Tang Forever,Wu-Tang Clan,Hellz Wind Staff,4,2,0,1,0,9,0,0,0,0,0,0,0,0,16
1997,Wu-Tang Forever,Wu-Tang Clan,Triumph,5,2,1,0,0,6,0,0,0,0,0,0,0,1,15
1997,Wu-Tang Forever,Wu-Tang Clan,As High As Wu-Tang get,5,4,1,0,0,4,0,0,0,0,0,0,0,1,15
1997,Wu-Tang Forever,Wu-Tang Clan,Cash Still Rules,2,2,0,0,0,9,0,0,0,0,0,0,0,1,14
1997,Wu-Tang Forever,Wu-Tang Clan,Impossible,4,6,2,0,0,2,0,0,0,0,0,0,0,0,14
1997,Wu-Tang Forever,Wu-Tang Clan,Severe Punishment,3,3,0,0,0,6,0,0,0,0,0,0,0,0,12
1997,Wu-Tang Forever,Wu-Tang Clan,Older Gods,2,3,0,0,0,6,0,0,0,0,0,0,0,0,11
1997,Wu-Tang Forever,Wu-Tang Clan,A Better Tomorrow,4,1,1,1,0,0,1,0,0,0,0,1,0,2,11
1997,Wu-Tang Forever,Wu-Tang Clan,Heaterz,2,1,0,0,0,3,1,0,0,0,0,0,0,1,8
1997,Wu-Tang Forever,Wu-Tang Clan,Deadly Melody ,4,2,0,0,0,1,0,0,0,0,0,0,0,0,7
1997,Wu-Tang Forever,Wu-Tang Clan,Visionz,2,3,0,2,0,0,0,0,0,0,0,0,0,0,7
1997,Wu-Tang Forever,Wu-Tang Clan,Black Shampoo,1,3,0,1,0,0,0,0,0,0,0,0,0,2,7
1997,Wu-Tang Forever,Wu-Tang Clan,The M.G.M,0,1,0,0,1,4,0,0,0,0,0,0,0,0,6
1997,Wu-Tang Forever,Wu-Tang Clan,Sunshower,0,1,0,0,2,2,0,0,0,0,0,0,0,1,6
1997,Wu-Tang Forever,Wu-Tang Clan,The City,3,1,0,0,0,2,0,0,0,0,0,0,0,0,6
1997,Wu-Tang Forever,Wu-Tang Clan,Wu-Revolution,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4
1997,Wu-Tang Forever,Wu-Tang Clan,For Heavens Sake,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
1997,Wu-Tang Forever,Wu-Tang Clan,Second Coming,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1998,Capital Punishment,Big Pun,I'm not a Player,15,0,3,1,0,0,2,0,0,0,0,0,1,0,22
1998,Capital Punishment,Big Pun,Beware,6,5,0,0,0,5,0,0,0,0,0,0,0,0,16
1998,Capital Punishment,Big Pun,Twinz,5,0,1,0,0,8,0,0,0,0,0,0,0,1,15
1998,Capital Punishment,Big Pun,Parental Discretion,2,8,0,0,0,4,0,0,0,0,0,0,0,1,15
1998,Capital Punishment,Big Pun,Fast Money,4,4,1,0,0,4,0,0,0,0,0,0,0,1,14
1998,Capital Punishment,Big Pun,Glamour Life,5,4,2,0,0,1,1,0,0,0,0,0,0,1,14
1998,Capital Punishment,Big Pun,Super Lyrical,1,3,0,0,0,7,0,0,0,0,0,0,0,0,11
1998,Capital Punishment,Big Pun,Bommerang,2,2,1,0,0,6,0,0,0,0,0,0,0,0,11
1998,Capital Punishment,Big Pun,Capital Punishment,5,2,0,0,0,2,1,0,0,0,0,0,0,0,10
1998,Capital Punishment,Big Pun,You Ain't a Killer,2,1,0,0,0,6,0,0,0,0,0,0,0,0,9
1998,Capital Punishment,Big Pun,Uncensored,7,0,0,1,0,0,0,0,0,0,0,0,0,1,9
1998,Capital Punishment,Big Pun,Still Not a Player,2,0,0,0,1,2,1,0,0,0,0,0,0,2,8
1998,Capital Punishment,Big Pun,Tres Leches,1,3,0,0,0,3,0,0,0,0,0,0,0,0,7
1998,Capital Punishment,Big Pun,Carribean Connection,1,1,0,0,0,4,0,0,0,0,0,0,0,0,6
1998,Capital Punishment,Big Pun,You Came up,0,1,0,0,0,4,0,0,0,0,0,0,0,0,5
1998,Capital Punishment,Big Pun,The Dream Shatterer,2,0,0,0,0,2,0,0,0,1,0,0,0,0,5
1998,Capital Punishment,Big Pun,Punish Me,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4
1998,Capital Punishment,Big Pun,Intermission,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
1998,Capital Punishment,Big Pun,Pakinama Pt. II,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1998,Moment of Truth,Gang Starr,The Militia ,4,1,3,0,2,13,1,0,0,0,0,0,0,2,26
1998,Moment of Truth,Gang Starr,B.I. vs. Friendship,2,3,0,0,0,13,0,0,0,0,0,0,0,4,22
1998,Moment of Truth,Gang Starr,Make em Pay,4,6,0,0,1,3,0,0,0,0,0,0,0,0,14
1998,Moment of Truth,Gang Starr,Betray,1,4,0,0,0,4,0,0,0,0,0,0,0,3,12
1998,Moment of Truth,Gang Starr,My Advice 2 You,1,4,0,0,0,5,0,0,0,0,0,0,0,1,11
1998,Moment of Truth,Gang Starr,Work,1,2,1,0,0,2,0,0,0,0,0,0,0,3,9
1998,Moment of Truth,Gang Starr,The Rep Growz Bigga,1,2,1,0,0,4,0,0,0,0,0,0,0,0,8
1998,Moment of Truth,Gang Starr,Moment of Truth,3,1,0,0,0,2,0,0,0,0,0,0,0,2,8
1998,Moment of Truth,Gang Starr,What I'm Here 4,2,4,0,0,0,1,0,0,0,0,0,0,0,1,8
1998,Moment of Truth,Gang Starr,You Know my Steez,2,2,0,0,0,0,1,0,0,0,0,0,0,3,8
1998,Moment of Truth,Gang Starr,JFK 2 LAX,3,2,0,0,0,2,0,0,0,0,0,0,0,0,7
1998,Moment of Truth,Gang Starr,The Mall,0,6,0,0,0,1,0,0,0,0,0,0,0,0,7
1998,Moment of Truth,Gang Starr,In Memory of…,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5
1998,Moment of Truth,Gang Starr,New York Strait Talk,0,3,0,0,0,2,0,0,0,0,0,0,0,0,5
1998,Moment of Truth,Gang Starr,Next time ,1,3,0,0,0,1,0,0,0,0,0,0,0,0,5
1998,Moment of Truth,Gang Starr,royalty,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3
1998,Moment of Truth,Gang Starr,It'z a set up,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1998,Moment of Truth,Gang Starr,Robbin Hood Theory,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1998,Moment of Truth,Gang Starr,She Knowz what she wants,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,Moment of Truth,Gang Starr,Above the clouds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Still Standing,Goodie Mob,The Experience ,0,4,0,0,0,31,0,0,0,0,0,0,0,0,35
1998,Still Standing,Goodie Mob,Gutta Butta,0,4,0,0,0,11,0,0,0,1,0,0,0,3,19
1998,Still Standing,Goodie Mob,I Refuse Limitation,3,3,1,0,1,4,0,0,1,0,0,0,0,2,15
1998,Still Standing,Goodie Mob,Fly Away,2,1,0,0,0,7,0,0,0,0,0,0,0,2,12
1998,Still Standing,Goodie Mob,Still Standing,1,1,0,0,0,5,0,0,0,0,0,1,0,0,8
1998,Still Standing,Goodie Mob,Black Ice,1,3,0,0,0,4,0,0,0,0,0,0,0,0,8
1998,Still Standing,Goodie Mob,Ghetto-ology,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5
1998,Still Standing,Goodie Mob,Inshallah,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4
1998,Still Standing,Goodie Mob,The Damm,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1998,Still Standing,Goodie Mob,Greeny Green,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
1998,Still Standing,Goodie Mob,Beautiful Skin,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1998,Still Standing,Goodie Mob,They Don't Dance No Mo',0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998,Still Standing,Goodie Mob,Distant Wilderness,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,Still Standing,Goodie Mob,See you when I see you.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,Still Standing,Goodie Mob,Just About Over,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,400 Degreez,Juvenile,Juvenile on Fire,19,7,39,2,10,9,3,0,0,0,0,0,0,2,91
1998,400 Degreez,Juvenile,Off Top,9,11,8,1,9,17,3,,0,0,0,0,0,0,58
1998,400 Degreez,Juvenile,U.P.T,8,3,1,0,0,43,0,0,0,0,0,0,0,0,55
1998,400 Degreez,Juvenile,Ghetto Children,9,6,5,0,0,26,0,0,0,0,0,0,0,2,48
1998,400 Degreez,Juvenile,Back That Azz Up,10,2,3,0,0,10,4,0,0,0,0,0,0,18,47
1998,400 Degreez,Juvenile,Welcome 2 the Nolia,6,0,4,0,0,25,0,0,0,0,0,0,0,1,36
1998,400 Degreez,Juvenile,Flossin Season,7,4,4,0,4,14,1,0,0,0,0,0,0,1,35
1998,400 Degreez,Juvenile,400 Degreez,3,2,2,0,1,17,0,0,0,0,0,0,0,1,26
1998,400 Degreez,Juvenile,Ha (remix),6,6,3,0,0,8,0,0,0,0,0,0,0,2,25
1998,400 Degreez,Juvenile,Gone Ride With Me,2,4,1,0,3,10,0,0,0,0,0,0,0,0,20
1998,400 Degreez,Juvenile,Ha (Hot Boy Remix),5,1,2,0,1,9,1,0,0,0,0,0,0,1,20
1998,400 Degreez,Juvenile,Ha,2,3,1,0,3,7,2,0,0,0,0,0,0,1,19
1998,400 Degreez,Juvenile,Rich Niggaz,4,1,1,0,1,8,0,0,0,0,0,0,0,0,15
1998,400 Degreez,Juvenile,Follow Me Now,1,4,3,0,2,5,0,0,0,0,0,0,0,0,15
1998,400 Degreez,Juvenile,Run For It,2,3,0,0,0,9,0,0,0,0,0,0,0,0,14
1998,400 Degreez,Juvenile,After Cash Money Concert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Aquemini,Outkast,Nathaniel,1,5,0,0,0,9,1,0,0,0,0,0,0,4,20
1998,Aquemini,Outkast,Mamacita,4,2,1,0,3,8,0,0,0,0,0,0,0,0,18
1998,Aquemini,Outkast,"Return of the 'G""",1,0,0,0,1,11,0,0,0,0,0,0,0,2,15
1998,Aquemini,Outkast,Synthesizer,2,5,1,0,0,5,0,0,0,0,0,0,0,1,14
1998,Aquemini,Outkast,West Savannah,1,4,1,0,2,5,0,0,0,0,0,0,0,0,13
1998,Aquemini,Outkast,Aquemini,2,2,1,0,,7,0,0,0,0,0,0,0,0,12
1998,Aquemini,Outkast,Y'all Scared,3,2,1,1,1,3,0,0,0,0,0,0,0,1,12
1998,Aquemini,Outkast,Da Art of Storytelling pt1 ,3,1,2,0,2,3,0,0,0,0,0,0,0,0,11
1998,Aquemini,Outkast,SpottieOttieDopaliscious ,1,2,0,0,0,6,0,0,0,0,0,0,0,1,10
1998,Aquemini,Outkast,Da Art of Storytelling pt2,4,0,0,0,1,4,0,0,0,0,0,0,0,0,9
1998,Aquemini,Outkast,Skew It on the Bar-B,1,3,0,0,0,3,0,0,0,1,0,0,0,1,9
