,Year,Album,Artist,Song,F*ck,Sh*t,B*tch,P*ssy,Ho,N-Word,D*ck,C*ck,Homophobic,G-Damn,Skeet,Tits,C*nt,Ass,Total,City,State
1829,2008,Tha Carter III,Lil' Wayne,Dontgetit,15,4.0,1,0.0,0.0,1,0,0.0,0,0,0,0,0,1.0,22,New Orleans,Louisiana
1830,2008,Tha Carter III,Lil' Wayne,Playing With Fire,4,1.0,8,8.0,0.0,0,0,0.0,0,0,0,0,0,0.0,21,New Orleans,Louisiana
1831,2008,Tha Carter III,Lil' Wayne,3 Peat,9,2.0,5,0.0,0.0,3,1,0.0,0,0,0,0,0,0.0,20,New Orleans,Louisiana
1832,2008,Tha Carter III,Lil' Wayne,Let The Beat Build,5,2.0,7,0.0,0.0,3,0,0.0,0,1,0,0,0,0.0,18,New Orleans,Louisiana
1833,2008,Tha Carter III,Lil' Wayne,Got Money,2,3.0,4,0.0,8.0,0,0,0.0,0,0,0,0,0,1.0,18,New Orleans,Louisiana
1834,2008,Tha Carter III,Lil' Wayne,You Aint Got Nuthin,9,2.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,2.0,17,New Orleans,Louisiana
1835,2008,Tha Carter III,Lil' Wayne,Lollipop,0,1.0,0,1.0,0.0,4,0,0.0,0,0,0,0,0,4.0,10,New Orleans,Louisiana
1836,2008,Tha Carter III,Lil' Wayne,Shoot Me Down,3,1.0,3,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,9,New Orleans,Louisiana
1837,2008,Tha Carter III,Lil' Wayne,Mr. Carter,3,0.0,1,2.0,0.0,1,0,0.0,0,0,0,0,0,1.0,8,New Orleans,Louisiana
1838,2008,Tha Carter III,Lil' Wayne,Lollipop (Remix),1,1.0,0,0.0,1.0,0,0,0.0,0,0,0,0,0,0.0,3,New Orleans,Louisiana
1839,2008,Tha Carter III,Lil' Wayne,Dr. Carter,0,1.0,0,2.0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,New Orleans,Louisiana
1840,2008,Tha Carter III,Lil' Wayne,Phone Home,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,2,New Orleans,Louisiana
1841,2008,Tha Carter III,Lil' Wayne,Mrs. Officer,1,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,2,New Orleans,Louisiana
1842,2008,Tha Carter III,Lil' Wayne,Tie My Hands,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,New Orleans,Louisiana
1843,2008,Tha Carter III,Lil' Wayne,Comfortable,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,New Orleans,Louisiana
1844,2008,Tha Carter III,Lil' Wayne,Prostitute 2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,New Orleans,Louisiana
1845,2008,Untitled,Nas,Y'all my niggas,1,3.0,0,0.0,0.0,12,0,0.0,0,0,0,0,0,0.0,16,Brooklyn,New York
1846,2008,Untitled,Nas,Fried Chicken,2,5.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,12,Brooklyn,New York
1847,2008,Untitled,Nas,Breathe,3,0.0,0,0.0,0.0,7,0,0.0,0,0,0,0,0,0.0,10,Brooklyn,New York
1848,2008,Untitled,Nas,Proclamation (Nigger Hatred),0,0.0,0,0.0,0.0,7,0,0.0,0,0,0,0,0,0.0,7,Brooklyn,New York
1849,2008,Untitled,Nas,Sly Fox,1,3.0,0,0.0,1.0,2,0,0.0,0,0,0,0,0,0.0,7,Brooklyn,New York
1850,2008,Untitled,Nas,Like Me,2,3.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,7,Brooklyn,New York
1851,2008,Untitled,Nas,We're Not Alone,0,2.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,6,Brooklyn,New York
1852,2008,Untitled,Nas,You Can't Stop Us Now,0,2.0,0,0.0,1.0,2,0,0.0,0,0,0,0,0,1.0,6,Brooklyn,New York
1853,2008,Untitled,Nas,Testify,1,2.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,6,Brooklyn,New York
1854,2008,Untitled,Nas,Project Roach,0,0.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1855,2008,Untitled,Nas,Queens Get The Money,0,1.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1856,2008,Untitled,Nas,America,0,1.0,0,1.0,0.0,2,0,0.0,0,0,0,0,0,0.0,4,Brooklyn,New York
1857,2008,Untitled,Nas,Black President,1,0.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,4,Brooklyn,New York
1858,2008,Untitled,Nas,Hero,0,2.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,Brooklyn,New York
1859,2008,Untitled,Nas,N.I.G.G.E.R.,0,0.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,2,Brooklyn,New York
1860,2008,Untitled,Nas,Untitled,1,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,2,Brooklyn,New York
1861,2008,Untitled,Nas,Make the World Go Round,0,0.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Brooklyn,New York
1862,2008,Paper Trail,T.I.,Every Chance I Get,13,11.0,12,0.0,0.0,19,1,0.0,0,0,0,0,0,1.0,57,Atlanta,Georgia
1863,2008,Paper Trail,T.I.,I'm Illy,5,12.0,3,0.0,0.0,16,0,0.0,0,0,2,0,0,0.0,38,Atlanta,Georgia
1864,2008,Paper Trail,T.I.,Collect Call,2,7.0,1,0.0,0.0,17,0,0.0,0,0,0,0,0,2.0,29,Atlanta,Georgia
1865,2008,Paper Trail,T.I.,Dead and Gone,1,10.0,0,0.0,0.0,8,0,0.0,0,0,0,0,0,1.0,20,Atlanta,Georgia
1866,2008,Paper Trail,T.I.,56 Bars,1,2.0,2,0.0,0.0,10,0,0.0,0,0,0,0,0,0.0,15,Atlanta,Georgia
1867,2008,Paper Trail,T.I.,On Top of the World,2,6.0,1,0.0,0.0,4,0,0.0,0,2,0,0,0,0.0,15,Atlanta,Georgia
1868,2008,Paper Trail,T.I.,Ready for Whatever,1,4.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,10,Atlanta,Georgia
1869,2008,Paper Trail,T.I.,"What Up, What's Haapnin'",0,1.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,4.0,8,Atlanta,Georgia
1870,2008,Paper Trail,T.I.,Swagga Like Us,1,5.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,1.0,8,Atlanta,Georgia
1871,2008,Paper Trail,T.I.,I Know You Missed Me,0,2.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,7,Atlanta,Georgia
1872,2008,Paper Trail,T.I.,You Ain't Missin' Nothin',0,4.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,0.0,7,Atlanta,Georgia
1873,2008,Paper Trail,T.I.,No Matter What,0,1.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,3,Atlanta,Georgia
1874,2008,Paper Trail,T.I.,My Life Your Entertainment,0,1.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,3,Atlanta,Georgia
1875,2008,Paper Trail,T.I.,Live Your Life,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1876,2008,Paper Trail,T.I.,Whatever You Like,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1877,2008,Paper Trail,T.I.,Swing Ya Rag,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Atlanta,Georgia
1878,2008,Paper Trail,T.I.,Porn Star,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,1,Atlanta,Georgia
1879,2008,Paper Trail,T.I.,Slide Show,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Atlanta,Georgia
1880,2009,Relapse,Eminem,Underground,15,5.0,1,0.0,0.0,0,0,1.0,5,1,0,0,0,1.0,29,St. Joseph,Missouri
1881,2009,Relapse,Eminem,My Mom,19,5.0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,25,St. Joseph,Missouri
1882,2009,Relapse,Eminem,Insane,19,0.0,0,0.0,0.0,0,2,0.0,0,0,0,0,0,2.0,23,St. Joseph,Missouri
1883,2009,Relapse,Eminem,Beautiful,8,5.0,0,0.0,2.0,0,0,0.0,0,1,0,0,0,0.0,16,St. Joseph,Missouri
1884,2009,Relapse,Eminem,Crack A Bottle,4,3.0,6,0.0,1.0,1,0,0.0,0,0,0,0,0,0.0,15,St. Joseph,Missouri
1885,2009,Relapse,Eminem,Bagpipes from Baghdad,10,1.0,0,0.0,0.0,0,0,0.0,0,0,0,1,1,0.0,13,St. Joseph,Missouri
1886,2009,Relapse,Eminem,Old Time's Sake,6,2.0,2,1.0,0.0,0,0,0.0,1,0,0,0,0,0.0,12,St. Joseph,Missouri
1887,2009,Relapse,Eminem,Tonya,10,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,11,St. Joseph,Missouri
1888,2009,Relapse,Eminem,déjà vu,6,3.0,0,0.0,0.0,0,0,0.0,0,1,0,0,0,0.0,10,St. Joseph,Missouri
1889,2009,Relapse,Eminem,My Darling,6,0.0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,8,St. Joseph,Missouri
1890,2009,Relapse,Eminem,Steve Berman,6,2.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,8,St. Joseph,Missouri
1891,2009,Relapse,Eminem,Stay Wide Awake,3,2.0,0,1.0,0.0,0,0,0.0,0,0,0,0,0,0.0,6,St. Joseph,Missouri
1892,2009,Relapse,Eminem,Medicine Ball,0,1.0,2,2.0,0.0,0,0,0.0,0,0,0,0,0,0.0,5,St. Joseph,Missouri
1893,2009,Relapse,Eminem,Careful What You Wish For,0,5.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,5,St. Joseph,Missouri
1894,2009,Relapse,Eminem,Must Be the Ganja,3,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,2.0,5,St. Joseph,Missouri
1895,2009,Relapse,Eminem,Paul,2,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,3,St. Joseph,Missouri
1896,2009,Relapse,Eminem,Same Song & Dance,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,1,1.0,3,St. Joseph,Missouri
1897,2009,Relapse,Eminem,Dr. West,1,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,St. Joseph,Missouri
1898,2009,Relapse,Eminem,3AM,0,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.0,2,St. Joseph,Missouri
1899,2009,Relapse,Eminem,Hello,1,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,0.0,2,St. Joseph,Missouri
1900,2009,Relapse,Eminem,We Made You,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,St. Joseph,Missouri
1901,2009,Relapse,Eminem,Mr. Mathers,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,St. Joseph,Missouri
1902,2009,The Blueprint 3,Jay-Z,On To the Next One,7,6.0,1,0.0,0.0,6,0,0.0,0,0,0,0,0,0.0,20,Brooklyn,New York
1903,2009,The Blueprint 3,Jay-Z,Already Home,3,8.0,1,0.0,0.0,7,0,0.0,0,0,0,0,0,0.0,19,Brooklyn,New York
1904,2009,The Blueprint 3,Jay-Z,DOA,0,4.0,0,0.0,0.0,9,0,0.0,0,0,0,0,0,2.0,15,Brooklyn,New York
1905,2009,The Blueprint 3,Jay-Z,Real As It Gets,0,4.0,1,0.0,0.0,8,0,0.0,0,0,0,0,0,1.0,14,Brooklyn,New York
1906,2009,The Blueprint 3,Jay-Z,Off That,1,2.0,2,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,10,Brooklyn,New York
1907,2009,The Blueprint 3,Jay-Z,A Star is Born,3,1.0,1,0.0,2.0,2,0,0.0,0,0,0,0,0,1.0,10,Brooklyn,New York
1908,2009,The Blueprint 3,Jay-Z,Young Forever,0,4.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,2.0,8,Brooklyn,New York
1909,2009,The Blueprint 3,Jay-Z,Reminder,0,1.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1910,2009,The Blueprint 3,Jay-Z,Hate,2,0.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1911,2009,The Blueprint 3,Jay-Z,Run This Town,2,0.0,0,0.0,0.0,2,1,0.0,0,0,0,0,0,0.0,5,Brooklyn,New York
1912,2009,The Blueprint 3,Jay-Z,So Ambitious,2,0.0,0,0.0,0.0,1,1,0.0,0,0,0,0,0,1.0,5,Brooklyn,New York
1913,2009,The Blueprint 3,Jay-Z,Empire State of Mind,0,2.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,4,Brooklyn,New York
1914,2009,The Blueprint 3,Jay-Z,Venus vs. Mars,0,2.0,0,0.0,0.0,0,0,0.0,0,0,2,0,0,0.0,4,Brooklyn,New York
1915,2009,The Blueprint 3,Jay-Z,What We Talkin' About,0,2.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,Brooklyn,New York
1916,2009,The Blueprint 3,Jay-Z,Thank You,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Brooklyn,New York
1917,2009,The Ecstatic,Mos Def,Supermagic,0,0.0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,Brooklyn,New York
1918,2009,The Ecstatic,Mos Def,Auditorium,1,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,Brooklyn,New York
1919,2009,The Ecstatic,Mos Def,Twilite Speedball,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1920,2009,The Ecstatic,Mos Def,Wahi,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1921,2009,The Ecstatic,Mos Def,Priority,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1922,2009,The Ecstatic,Mos Def,Quiet Dog (Bite Hard),0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1923,2009,The Ecstatic,Mos Def,Life in Marvelous Times,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1924,2009,The Ecstatic,Mos Def,The Embassy,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1925,2009,The Ecstatic,Mos Def,No Way Nada Mas,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1926,2009,The Ecstatic,Mos Def,Pistola,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1927,2009,The Ecstatic,Mos Def,Pretty Dancer,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1928,2009,The Ecstatic,Mos Def,Workers Comp,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1929,2009,The Ecstatic,Mos Def,Revelation,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1930,2009,The Ecstatic,Mos Def,Roses,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1931,2009,The Ecstatic,Mos Def,History,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1932,2009,The Ecstatic,Mos Def,Casa Bey,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Brooklyn,New York
1933,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Sonny's Missing,8,3.0,1,0.0,0.0,19,0,0.0,0,0,0,0,0,1.0,32,Staten Island,New York
1934,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Gihad,7,5.0,2,0.0,0.0,12,2,1.0,0,0,0,0,0,0.0,29,Staten Island,New York
1935,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Canal Street,3,5.0,0,0.0,0.0,18,0,0.0,0,0,0,0,0,0.0,26,Staten Island,New York
1936,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,About Me,0,3.0,0,0.0,1.0,20,0,0.0,0,0,0,0,0,0.0,24,Staten Island,New York
1937,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Mean Streets,4,3.0,0,0.0,0.0,14,1,0.0,0,0,0,0,0,0.0,22,Staten Island,New York
1938,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Walk Wit Me,7,2.0,1,0.0,0.0,8,0,0.0,0,1,0,0,0,1.0,20,Staten Island,New York
1939,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Surgical Gloves,2,4.0,1,0.0,0.0,11,0,0.0,0,0,0,0,0,0.0,18,Staten Island,New York
1940,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Catalina,0,6.0,0,0.0,0.0,11,0,1.0,0,0,0,0,0,0.0,18,Staten Island,New York
1941,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Fat Lady Sings,4,1.0,2,0.0,0.0,9,0,0.0,0,0,0,1,0,0.0,17,Staten Island,New York
1942,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,10 Bricks,0,1.0,0,0.0,0.0,13,0,0.0,0,0,0,0,1,0.0,15,Staten Island,New York
1943,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,New Wu,0,2.0,1,0.0,0.0,10,0,0.0,1,0,0,1,0,0.0,15,Staten Island,New York
1944,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,We Will Rob You,1,8.0,0,0.0,0.0,5,1,0.0,0,0,0,0,0,0.0,15,Staten Island,New York
1945,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Baggin' ,2,5.0,0,0.0,0.0,6,0,0.0,0,0,0,0,0,0.0,13,Staten Island,New York
1946,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Cold Outside,7,0.0,0,0.0,0.0,6,0,0.0,0,0,0,0,0,0.0,13,Staten Island,New York
1947,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Penitentiary,0,2.0,0,1.0,0.0,7,0,0.0,0,0,0,0,0,2.0,12,Staten Island,New York
1948,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,House of Flying Daggers,1,1.0,2,0.0,0.0,7,0,1.0,0,0,0,0,0,0.0,12,Staten Island,New York
1949,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,The Badlands,0,0.0,0,0.0,0.0,10,0,0.0,0,0,0,0,0,0.0,10,Staten Island,New York
1950,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Black Mozart,0,5.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,10,Staten Island,New York
1951,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Kiss the Ring,1,7.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,10,Staten Island,New York
1952,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Return of the North Star,1,2.0,0,0.0,0.0,6,0,0.0,0,0,0,0,0,0.0,9,Staten Island,New York
1953,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Pyrex Vision,3,1.0,1,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,9,Staten Island,New York
1954,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Broken Safety,3,0.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,8,Staten Island,New York
1955,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Never Used To Matter,1,2.0,1,0.0,0.0,3,0,0.0,0,0,0,0,0,0.0,7,Staten Island,New York
1956,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Have Mercy,0,2.0,0,0.0,0.0,2,2,0.0,0,0,0,0,0,0.0,6,Staten Island,New York
1957,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Ason Jones,0,0.0,0,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,5,Staten Island,New York
1958,2009,Only Built 4 Cuban Linx Pt. II,Raekwon,Rockstars,0,1.0,0,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,3,Staten Island,New York
1959,2009,UGK 4 Life,UGK,Harry Asshole,7,1.0,8,2.0,4.0,2,0,0.0,0,0,0,0,0,19.0,43,Port Arthur,Texas
1960,2009,UGK 4 Life,UGK,Everybody Wanna Ball,11,1.0,2,1.0,0.0,12,3,0.0,0,0,0,0,0,2.0,32,Port Arthur,Texas
1961,2009,UGK 4 Life,UGK,She Luv It,5,2.0,6,4.0,3.0,1,5,0.0,0,0,0,0,0,2.0,28,Port Arthur,Texas
1962,2009,UGK 4 Life,UGK,Still on the Grind,5,4.0,6,1.0,0.0,4,4,0.0,0,0,0,0,0,0.0,24,Port Arthur,Texas
1963,2009,UGK 4 Life,UGK,Pimp & The Bun,3,4.0,7,0.0,1.0,6,0,0.0,0,0,0,0,0,2.0,23,Port Arthur,Texas
1964,2009,UGK 4 Life,UGK,Hard As Hell,1,1.0,0,0.0,0.0,1,2,0.0,0,0,0,0,0,5.0,10,Port Arthur,Texas
1965,2009,UGK 4 Life,UGK,Swishas & Erb,0,0.0,2,0.0,0.0,1,1,0.0,0,0,0,0,0,1.0,5,Port Arthur,Texas
1966,2009,UGK 4 Life,UGK,Feelin' You,0,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,1,Port Arthur,Texas
1967,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Follow Us,2,4.0,2,0.0,0.0,9,0,0.0,0,0,0,0,0,1.0,18,Savannah,Georgia
1968,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,You Ain't No DJ,2,3.0,2,1.0,0.0,4,0,0.0,0,0,0,0,0,3.0,15,Savannah,Georgia
1969,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Turns Me On,4,2.0,0,0.0,0.0,6,0,0.0,0,0,0,0,0,2.0,14,Savannah,Georgia
1970,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,General Patton,3,2.0,0,0.0,0.0,5,1,0.0,0,0,0,0,0,2.0,13,Savannah,Georgia
1971,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Shutterbugg,0,2.0,1,0.0,1.0,5,0,0.0,0,0,0,0,0,0.0,9,Savannah,Georgia
1972,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Fo' Yo Sorrows,1,4.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,9,Savannah,Georgia
1973,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Daddy Fat Sax,1,0.0,1,0.0,0.0,5,0,0.0,0,1,0,0,0,0.0,8,Savannah,Georgia
1974,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Back Up Plan,1,0.0,1,0.0,0.0,2,1,0.0,0,0,2,0,0,0.0,7,Savannah,Georgia
1975,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Tangerine,1,0.0,0,2.0,1.0,1,1,0.0,0,0,0,0,0,1.0,7,Savannah,Georgia
1976,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Night Night,1,1.0,0,0.0,0.0,3,0,0.0,0,0,0,0,0,1.0,6,Savannah,Georgia
1977,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,The Train Part II,1,2.0,1,0.0,1.0,0,0,0.0,0,0,0,0,0,1.0,6,Savannah,Georgia
1978,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Shine Blockas,1,0.0,1,0.0,1.0,1,1,0.0,0,0,0,0,0,0.0,5,Savannah,Georgia
1979,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Hustle Blood,0,0.0,0,0.0,0.0,4,0,0.0,0,0,0,0,0,0.0,4,Savannah,Georgia
1980,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Theme Song,0,1.0,1,0.0,1.0,0,0,0.0,0,0,0,0,0,0.0,3,Savannah,Georgia
1981,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Feel Me,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Savannah,Georgia
1982,2010,Sir Lucious Left Foot: The Son of Chico Dusty,Big Boi,Be Still,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Savannah,Georgia
1983,2010,Thank Me Later,Drake,Light Up,5,1.0,3,0.0,1.0,6,0,0.0,0,0,0,0,0,0.0,16,Ontario,Canada
1984,2010,Thank Me Later,Drake,Up All Night,3,1.0,6,0.0,0.0,5,0,0.0,0,0,0,0,0,0.0,15,Ontario,Canada
1985,2010,Thank Me Later,Drake,Miss Me,7,1.0,4,1.0,0.0,1,0,0.0,0,1,0,0,0,0.0,15,Ontario,Canada
1986,2010,Thank Me Later,Drake,Thank Me Now,1,1.0,1,0.0,0.0,6,0,0.0,0,0,0,0,0,0.0,9,Ontario,Canada
1987,2010,Thank Me Later,Drake,Over,4,1.0,3,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,9,Ontario,Canada
1988,2010,Thank Me Later,Drake,Fancy,2,0.0,5,0.0,0.0,0,1,0.0,0,0,0,0,0,1.0,9,Ontario,Canada
1989,2010,Thank Me Later,Drake,The Resistance,2,4.0,3,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,9,Ontario,Canada
1990,2010,Thank Me Later,Drake,Unforgettable,2,2.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,0.0,7,Ontario,Canada
1991,2010,Thank Me Later,Drake,Shut It Down,6,0.0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0.0,7,Ontario,Canada
1992,2010,Thank Me Later,Drake,Show Me  a Good Time,0,1.0,1,0.0,0.0,2,0,0.0,0,0,0,0,0,1.0,5,Ontario,Canada
1993,2010,Thank Me Later,Drake,Fireworks,1,1.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,2,Ontario,Canada
1994,2010,Thank Me Later,Drake,Karaoke,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Ontario,Canada
1995,2010,Thank Me Later,Drake,Cece's Interlude,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Ontario,Canada
1996,2010,Thank Me Later,Drake,Find Your love,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,Ontario,Canada
1997,2010,Recovery,Eminem,Cold Wind Blows,20,5.0,4,3.0,0.0,0,3,1.0,1,2,0,0,1,1.0,41,St. Joseph,Missouri
1998,2010,Recovery,Eminem,Untitled,11,8.0,5,0.0,0.0,0,1,0.0,2,1,0,0,1,5.0,34,St. Joseph,Missouri
1999,2010,Recovery,Eminem,Won't Back Down,10,7.0,4,0.0,0.0,0,3,0.0,0,0,0,0,0,5.0,29,St. Joseph,Missouri
2000,2010,Recovery,Eminem,Session One,6,3.0,4,0.0,0.0,2,3,0.0,0,1,0,0,0,3.0,22,St. Joseph,Missouri
2001,2010,Recovery,Eminem,No Love,7,2.0,7,0.0,0.0,2,2,1.0,0,0,0,0,0,0.0,21,St. Joseph,Missouri
